Latest	12,18	bn:00050146n	http://babelnet.org/rdf/s00050146n	null
bodies	7165,7171	bn:00011744n	http://babelnet.org/rdf/s00011744n	http://dbpedia.org/resource/Physical_body
determine	7175,7184	bn:00082811v	http://babelnet.org/rdf/s00082811v	null
patients	7191,7199	bn:00061017n	http://babelnet.org/rdf/s00061017n	http://dbpedia.org/resource/Patient
needed	7200,7206	bn:00091028v	http://babelnet.org/rdf/s00091028v	null
most immediate	7211,7225	bn:00100370a	http://babelnet.org/rdf/s00100370a	null
immediate care	7216,7230	bn:01324542n	http://babelnet.org/rdf/s01324542n	http://dbpedia.org/resource/Urgent_care
Dan	7233,7236	bn:00075878n	http://babelnet.org/rdf/s00075878n	http://dbpedia.org/resource/Taekwondo
president	7244,7253	bn:00064233n	http://babelnet.org/rdf/s00064233n	null
Cincinnati	7261,7271	bn:00019114n	http://babelnet.org/rdf/s00019114n	http://dbpedia.org/resource/Cincinnati
Fraternal Order of Police	7272,7297	bn:03780154n	http://babelnet.org/rdf/s03780154n	http://dbpedia.org/resource/Fraternal_Order_of_Police
said	7300,7304	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
day	7320,7323	bn:00000086n	http://babelnet.org/rdf/s00000086n	http://dbpedia.org/resource/Day
investigators	7347,7360	bn:00026633n	http://babelnet.org/rdf/s00026633n	http://dbpedia.org/resource/Detective
scoured	7361,7368	bn:00093359v	http://babelnet.org/rdf/s00093359v	null
city	7373,7377	bn:03335997n	http://babelnet.org/rdf/s03335997n	http://dbpedia.org/resource/City
people	7386,7392	bn:00061450n	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People
responsible for	7393,7408	bn:00109743a	http://babelnet.org/rdf/s00109743a	null
shootings	7413,7422	bn:00071206n	http://babelnet.org/rdf/s00071206n	null
Rev.	7429,7433	bn:02081911n	http://babelnet.org/rdf/s02081911n	http://dbpedia.org/resource/Rev._(TV_series)
Peterson	7434,7442	bn:00254357n	http://babelnet.org/rdf/s00254357n	http://dbpedia.org/resource/Peterson,_Iowa
Christ	7464,7470	bn:00018805n	http://babelnet.org/rdf/s00018805n	http://dbpedia.org/resource/Saviour_(comics)
Temple Church	7471,7484	bn:03259421n	http://babelnet.org/rdf/s03259421n	http://dbpedia.org/resource/Temple_Church
said	7485,7489	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
leaders	7503,7510	bn:00050371n	http://babelnet.org/rdf/s00050371n	null
African - American	7518,7536	bn:00001818n	http://babelnet.org/rdf/s00001818n	http://dbpedia.org/resource/African_American
community	7537,7546	bn:00021248n	http://babelnet.org/rdf/s00021248n	http://dbpedia.org/resource/Community
heard	7552,7557	bn:00089277v	http://babelnet.org/rdf/s00089277v	null
citizens	7563,7571	bn:00019281n	http://babelnet.org/rdf/s00019281n	null
names	7598,7603	bn:00056758n	http://babelnet.org/rdf/s00056758n	http://dbpedia.org/resource/Name
sending	7614,7621	bn:00086868v	http://babelnet.org/rdf/s00086868v	null
police	7634,7640	bn:00022026n	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
say	7652,7655	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
cooperating	7664,7675	bn:00085279v	http://babelnet.org/rdf/s00085279v	null
news conference	7683,7698	bn:00057552n	http://babelnet.org/rdf/s00057552n	http://dbpedia.org/resource/News_conference
hours after	7702,7713	bn:02174339n	http://babelnet.org/rdf/s02174339n	http://dbpedia.org/resource/Hours_After
shooting	7718,7726	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
Mayor	7727,7732	bn:00019333n	http://babelnet.org/rdf/s00019333n	http://dbpedia.org/resource/Mayor
John Cranley	7733,7745	bn:02898554n	http://babelnet.org/rdf/s02898554n	http://dbpedia.org/resource/John_Cranley
Police Chief	7750,7762	bn:00015751n	http://babelnet.org/rdf/s00015751n	null
Eliot	7763,7768	bn:00030368n	http://babelnet.org/rdf/s00030368n	http://dbpedia.org/resource/T._S._Eliot
said	7775,7779	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
authorities	7780,7791	bn:00001961n	http://babelnet.org/rdf/s00001961n	http://dbpedia.org/resource/Government_agency
searching	7797,7806	bn:00087881v	http://babelnet.org/rdf/s00087881v	null
more than	7811,7820	bn:00106935a	http://babelnet.org/rdf/s00106935a	null
shooter	7825,7832	bn:00071203n	http://babelnet.org/rdf/s00071203n	null
urged	7844,7849	bn:00087843v	http://babelnet.org/rdf/s00087843v	null
information	7862,7873	bn:00046705n	http://babelnet.org/rdf/s00046705n	http://dbpedia.org/resource/Information
called	7890,7896	bn:00084385v	http://babelnet.org/rdf/s00084385v	null
heinous	7904,7911	bn:00103048a	http://babelnet.org/rdf/s00103048a	null
crime	7912,7917	bn:00023807n	http://babelnet.org/rdf/s00023807n	http://dbpedia.org/resource/Crime
contact	7923,7930	bn:00085696v	http://babelnet.org/rdf/s00085696v	null
police	7931,7937	bn:00022026n	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
People	7941,7947	bn:00061450n	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People
just	7953,7957	bn:00114626r	http://babelnet.org/rdf/s00114626r	null
have a good time	7967,7983	bn:03202435n	http://babelnet.org/rdf/s03202435n	http://dbpedia.org/resource/Have_a_Good_Time_(Morning_Runner)
got	7995,7998	bn:13677110v	http://babelnet.org/rdf/s13677110v	null
shot	7999,8003	bn:00071206n	http://babelnet.org/rdf/s00071206n	null
totally	8014,8021	bn:00114203r	http://babelnet.org/rdf/s00114203r	null
unacceptable	8022,8034	bn:00104689a	http://babelnet.org/rdf/s00104689a	null
said	8047,8051	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
City Manager	8054,8066	bn:00019333n	http://babelnet.org/rdf/s00019333n	http://dbpedia.org/resource/Mayor
Harry Black	8067,8078	bn:03755889n	http://babelnet.org/rdf/s03755889n	http://dbpedia.org/resource/Harry_Black_(UNICEF)
issued	8079,8085	bn:00084099v	http://babelnet.org/rdf/s00084099v	null
statement	8088,8097	bn:00074033n	http://babelnet.org/rdf/s00074033n	null
saying	8098,8104	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
shooting	8109,8117	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
culmination	8126,8137	bn:00004945n	http://babelnet.org/rdf/s00004945n	null
squabble	8143,8151	bn:00010243n	http://babelnet.org/rdf/s00010243n	null
specific	8166,8174	bn:00111002a	http://babelnet.org/rdf/s00111002a	null
groups	8175,8181	bn:00041942n	http://babelnet.org/rdf/s00041942n	null
individuals	8185,8196	bn:00046516n	http://babelnet.org/rdf/s00046516n	http://dbpedia.org/resource/Individual
earlier	8197,8204	bn:00114297r	http://babelnet.org/rdf/s00114297r	null
day	8212,8215	bn:00000086n	http://babelnet.org/rdf/s00000086n	http://dbpedia.org/resource/Day
escalating	8218,8228	bn:00087721v	http://babelnet.org/rdf/s00087721v	null
ultimately	8233,8243	bn:00114417r	http://babelnet.org/rdf/s00114417r	null
leading	8244,8251	bn:00085567v	http://babelnet.org/rdf/s00085567v	null
tragedy	8260,8267	bn:00014640n	http://babelnet.org/rdf/s00014640n	http://dbpedia.org/resource/Disaster
Sunday afternoon	8270,8286	bn:02085604n	http://babelnet.org/rdf/s02085604n	http://dbpedia.org/resource/Sunday_Afternoon
space	8293,8298	bn:00046665n	http://babelnet.org/rdf/s00046665n	http://dbpedia.org/resource/Infinite_set
sprawling	8310,8319	bn:00094183v	http://babelnet.org/rdf/s00094183v	null
Cameo	8320,8325	bn:00015007n	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)
club	8326,8330	bn:00008141n	http://babelnet.org/rdf/s00008141n	null
quiet	8335,8340	bn:00109358a	http://babelnet.org/rdf/s00109358a	null
doors	8357,8362	bn:00028247n	http://babelnet.org/rdf/s00028247n	http://dbpedia.org/resource/Door
locked	8368,8374	bn:00090430v	http://babelnet.org/rdf/s00090430v	null
crime scene tape	8383,8399	bn:03032250n	http://babelnet.org/rdf/s03032250n	http://dbpedia.org/resource/Barricade_tape
coiled	8408,8414	bn:00085267v	http://babelnet.org/rdf/s00085267v	null
messy	8418,8423	bn:00106642a	http://babelnet.org/rdf/s00106642a	null
piles	8424,8429	bn:00001992n	http://babelnet.org/rdf/s00001992n	null
personal	8440,8448	bn:00108488a	http://babelnet.org/rdf/s00108488a	null
items	8449,8454	bn:00047730n	http://babelnet.org/rdf/s00047730n	null
left behind	8464,8475	bn:00090276v	http://babelnet.org/rdf/s00090276v	null
lone	8481,8485	bn:00096870a	http://babelnet.org/rdf/s00096870a	null
tennis shoe	8486,8497	bn:00042319n	http://babelnet.org/rdf/s00042319n	http://dbpedia.org/resource/Sneakers_(footwear)
nice	8502,8506	bn:00107292a	http://babelnet.org/rdf/s00107292a	null
pair	8507,8511	bn:00012597n	http://babelnet.org/rdf/s00012597n	http://dbpedia.org/resource/Ordered_pair
flip	8515,8519	bn:00103110a	http://babelnet.org/rdf/s00103110a	null
flops	8522,8527	bn:01106963n	http://babelnet.org/rdf/s01106963n	http://dbpedia.org/resource/And_One
mobile phones	8530,8543	bn:00017029n	http://babelnet.org/rdf/s00017029n	http://dbpedia.org/resource/Mobile_phone
contrast	8548,8556	bn:00022261n	http://babelnet.org/rdf/s00022261n	null
location	8564,8572	bn:00051760n	http://babelnet.org/rdf/s00051760n	http://dbpedia.org/resource/Location_(geography)
reputation	8576,8586	bn:00067253n	http://babelnet.org/rdf/s00067253n	http://dbpedia.org/resource/Reputation
active	8593,8599	bn:00096382a	http://babelnet.org/rdf/s00096382a	null
dance club	8600,8610	bn:00014419n	http://babelnet.org/rdf/s00014419n	http://dbpedia.org/resource/Nightclub
patronized	8625,8635	bn:00091485v	http://babelnet.org/rdf/s00091485v	null
previously	8636,8646	bn:00114297r	http://babelnet.org/rdf/s00114297r	null
national	8650,8658	bn:00107136a	http://babelnet.org/rdf/s00107136a	null
hip - hop	8659,8668	bn:00066191n	http://babelnet.org/rdf/s00066191n	http://dbpedia.org/resource/Rapping
acts	8669,8673	bn:00082285v	http://babelnet.org/rdf/s00082285v	null
identified	8683,8693	bn:00089574v	http://babelnet.org/rdf/s00089574v	null
dead man	8698,8706	bn:00262453n	http://babelnet.org/rdf/s00262453n	http://dbpedia.org/resource/Dead_Man
Raphael	8718,8725	bn:00065975n	http://babelnet.org/rdf/s00065975n	http://dbpedia.org/resource/Raphael
Spikes	8726,8732	bn:00073359n	http://babelnet.org/rdf/s00073359n	http://dbpedia.org/resource/Hard_disk_drive
Winton Hills	8743,8755	bn:01135602n	http://babelnet.org/rdf/s01135602n	http://dbpedia.org/resource/Winton_Hills,_Cincinnati
provide	8769,8776	bn:00088643v	http://babelnet.org/rdf/s00088643v	null
information	8789,8800	bn:00046705n	http://babelnet.org/rdf/s00046705n	http://dbpedia.org/resource/Information
Spikes	8807,8813	bn:00073359n	http://babelnet.org/rdf/s00073359n	http://dbpedia.org/resource/Hard_disk_drive
family	8830,8836	bn:00032892n	http://babelnet.org/rdf/s00032892n	http://dbpedia.org/resource/Household
notified	8846,8854	bn:00082416v	http://babelnet.org/rdf/s00082416v	null
Raphael	8866,8873	bn:00065975n	http://babelnet.org/rdf/s00065975n	http://dbpedia.org/resource/Raphael
Spikes	8874,8880	bn:00073359n	http://babelnet.org/rdf/s00073359n	http://dbpedia.org/resource/Hard_disk_drive
Photo	8883,8888	bn:00032381n	http://babelnet.org/rdf/s00032381n	http://dbpedia.org/resource/Photograph
Cameo	8903,8908	bn:00015007n	http://babelnet.org/rdf/s00015007n	http://dbpedia.org/resource/Cameo_(carving)
paid for	8913,8921	bn:00089890v	http://babelnet.org/rdf/s00089890v	null
duty	8933,8937	bn:00029239n	http://babelnet.org/rdf/s00029239n	http://dbpedia.org/resource/Obligation
police officers	8938,8953	bn:00058698n	http://babelnet.org/rdf/s00058698n	http://dbpedia.org/resource/Police_officer
patrol	8957,8963	bn:00061041n	http://babelnet.org/rdf/s00061041n	http://dbpedia.org/resource/Patrol
parking lot	8968,8979	bn:00015795n	http://babelnet.org/rdf/s00015795n	http://dbpedia.org/resource/Parking_lot
respond	9009,9016	bn:00082646v	http://babelnet.org/rdf/s00082646v	null
shooting	9024,9032	bn:00089349v	http://babelnet.org/rdf/s00089349v	null
FOP	9046,9049	bn:00009420n	http://babelnet.org/rdf/s00009420n	http://dbpedia.org/resource/Dude
president	9050,9059	bn:00064233n	http://babelnet.org/rdf/s00064233n	null
said	9062,9066	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
saw	9077,9080	bn:00093433v	http://babelnet.org/rdf/s00093433v	null
lot	9083,9086	bn:00008985n	http://babelnet.org/rdf/s00008985n	http://dbpedia.org/resource/Slew_(spacecraft)
patrons	9094,9101	bn:00036478n	http://babelnet.org/rdf/s00036478n	null
running out	9102,9113	bn:00093196v	http://babelnet.org/rdf/s00093196v	null
absolute	9120,9128	bn:00096197a	http://babelnet.org/rdf/s00096197a	null
panic	9129,9134	bn:00001793n	http://babelnet.org/rdf/s00001793n	http://dbpedia.org/resource/Panic
said	9144,9148	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
literally	9161,9170	bn:00116141r	http://babelnet.org/rdf/s00116141r	null
stepping over	9171,9184	bn:13782911v	http://babelnet.org/rdf/s13782911v	null
victims	9185,9192	bn:00079940n	http://babelnet.org/rdf/s00079940n	null
get to	9196,9202	bn:00088789v	http://babelnet.org/rdf/s00088789v	null
more critically	9203,9218	bn:00114882r	http://babelnet.org/rdf/s00114882r	null
injured	9219,9226	bn:00089751v	http://babelnet.org/rdf/s00089751v	null
victims	9227,9234	bn:00079940n	http://babelnet.org/rdf/s00079940n	null
talking	9247,9254	bn:00090943v	http://babelnet.org/rdf/s00090943v	null
horrific	9268,9276	bn:00104153a	http://babelnet.org/rdf/s00104153a	null
scene	9277,9282	bn:00069550n	http://babelnet.org/rdf/s00069550n	null
tried	9296,9301	bn:00082844v	http://babelnet.org/rdf/s00082844v	null
save	9327,9331	bn:00092745v	http://babelnet.org/rdf/s00092745v	null
gentleman	9340,9349	bn:00037769n	http://babelnet.org/rdf/s00037769n	http://dbpedia.org/resource/Gentleman
life	9353,9357	bn:00021477n	http://babelnet.org/rdf/s00021477n	http://dbpedia.org/resource/PC_game
performed	9365,9374	bn:00087107v	http://babelnet.org/rdf/s00087107v	null
CPR	9375,9378	bn:00015952n	http://babelnet.org/rdf/s00015952n	http://dbpedia.org/resource/Cardiopulmonary_resuscitation
police officer	9385,9399	bn:00058698n	http://babelnet.org/rdf/s00058698n	http://dbpedia.org/resource/Police_officer
avail	9416,9421	bn:00007427n	http://babelnet.org/rdf/s00007427n	null
Monday	9427,9433	bn:00055609n	http://babelnet.org/rdf/s00055609n	http://dbpedia.org/resource/Monday
people	9448,9454	bn:00061450n	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People
remained	9455,9463	bn:00092756v	http://babelnet.org/rdf/s00092756v	null
critical condition	9467,9485	bn:02436757n	http://babelnet.org/rdf/s02436757n	http://dbpedia.org/resource/Medical_state
University of Cincinnati	9493,9517	bn:03317853n	http://babelnet.org/rdf/s03317853n	http://dbpedia.org/resource/University_of_Cincinnati
Medical Center	9518,9532	bn:00779687n	http://babelnet.org/rdf/s00779687n	http://dbpedia.org/resource/Medical_Center_(TV_series)
people	9547,9553	bn:00061450n	http://babelnet.org/rdf/s00061450n	http://dbpedia.org/resource/People
treated	9559,9566	bn:00087116v	http://babelnet.org/rdf/s00087116v	null
UCMC	9570,9574	bn:01087714n	http://babelnet.org/rdf/s01087714n	http://dbpedia.org/resource/UCMC
injuries	9579,9587	bn:00043011n	http://babelnet.org/rdf/s00043011n	http://dbpedia.org/resource/Harm
released	9605,9613	bn:00090297v	http://babelnet.org/rdf/s00090297v	null
stable condition	9640,9656	bn:02436757n	http://babelnet.org/rdf/s02436757n	http://dbpedia.org/resource/Medical_state
said	9659,9663	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
spokeswoman	9664,9675	bn:00047203n	http://babelnet.org/rdf/s00047203n	http://dbpedia.org/resource/Spokesperson
Kelly Martin	9676,9688	bn:03759091n	http://babelnet.org/rdf/s03759091n	http://dbpedia.org/resource/Kellie_Martin
gunshot	9702,9709	bn:00042242n	http://babelnet.org/rdf/s00042242n	http://dbpedia.org/resource/Gunshot
victims	9710,9717	bn:00079940n	http://babelnet.org/rdf/s00079940n	null
treated	9723,9730	bn:00087116v	http://babelnet.org/rdf/s00087116v	null
Bethesda North Hospital	9734,9757	bn:03623646n	http://babelnet.org/rdf/s03623646n	http://dbpedia.org/resource/Bethesda_North_Hospital
Mercy Health	9767,9779	bn:15355705n	http://babelnet.org/rdf/s15355705n	http://dbpedia.org/resource/Mercy_Health_(Michigan)
Hospital	9791,9799	bn:00044896n	http://babelnet.org/rdf/s00044896n	http://dbpedia.org/resource/Hospital
Christ Hospital	9815,9830	bn:02374495n	http://babelnet.org/rdf/s02374495n	http://dbpedia.org/resource/Christ_Hospital
Officials	9833,9842	bn:00036837n	http://babelnet.org/rdf/s00036837n	http://dbpedia.org/resource/Official
facilities	9846,9856	bn:00032645n	http://babelnet.org/rdf/s00032645n	http://dbpedia.org/resource/Installation_art
said	9857,9861	bn:00093287v	http://babelnet.org/rdf/s00093287v	null
patients	9868,9876	bn:00061017n	http://babelnet.org/rdf/s00061017n	http://dbpedia.org/resource/Patient
released	9886,9894	bn:00090297v	http://babelnet.org/rdf/s00090297v	null
noon	9898,9902	bn:00044075n	http://babelnet.org/rdf/s00044075n	http://dbpedia.org/resource/Noon
Sunday	9903,9909	bn:00028190n	http://babelnet.org/rdf/s00028190n	http://dbpedia.org/resource/Lord's_Day
flatly	9921,9927	bn:00114681r	http://babelnet.org/rdf/s00114681r	null
ruled	9928,9933	bn:00088992v	http://babelnet.org/rdf/s00088992v	null
connection	9942,9952	bn:00021902n	http://babelnet.org/rdf/s00021902n	null
international terrorism	9956,9979	bn:00047163n	http://babelnet.org/rdf/s00047163n	null
victi	9995,10000	bn:14848378n	http://babelnet.org/rdf/s14848378n	http://dbpedia.org/resource/Victus
