     2017-01-03	        CD	      S-NP	         O	              -	(S1(NP*))

              4	        CD	      S-NP	         O	              -	      S-A1	(S1(X(S(NP*)
         killed	       VBD	      S-VP	         O	         killed	       S-V	(VP*))
              ,	         ,	         O	         O	              -	         O	*
             11	        CD	      S-NP	         O	              -	         O	(ADJP(NP*)
        wounded	       VBN	      S-VP	         O	              -	         O	*
             in	        IN	      S-PP	         O	              -	         O	(PP*
           city	        NN	      B-NP	         O	              -	         O	(NP*
      shootings	       NNS	      E-NP	         O	              -	         O	*)))
        Tuesday	       NNP	      S-NP	         O	              -	         O	(NP*)))

              4	        CD	      S-NP	         O	              -	      S-A1	         O	         O	(S1(S(S(NP*)
         killed	       VBD	      S-VP	         O	         killed	       S-V	         O	         O	(VP*))
              ,	         ,	         O	         O	              -	         O	         O	         O	*
             11	        CD	      S-NP	         O	              -	         O	         O	         O	(ADJP(ADJP(NP*)
        wounded	       VBN	      S-VP	         O	              -	         O	         O	         O	*
             in	        IN	      S-PP	         O	              -	         O	         O	         O	(PP*
           city	        NN	      B-NP	         O	              -	         O	         O	         O	(NP*
      shootings	       NNS	      E-NP	         O	              -	         O	         O	         O	*))
        Tuesday	       NNP	      B-NP	         O	              -	         O	         O	         O	(NP*))
        NEWLINE	       NNP	      I-NP	    B-MISC	              -	         O	         O	         O	*)
           Four	       NNP	      I-NP	    E-MISC	              -	         O	      B-A1	         O	(S(NP*
         people	       NNS	      E-NP	         O	              -	         O	      E-A1	         O	*)
           were	       VBD	      B-VP	         O	              -	         O	         O	         O	(VP*
         killed	       VBN	      E-VP	         O	         killed	         O	       S-V	         O	(VP*)))
            and	        CC	         O	         O	              -	         O	         O	         O	*
             at	        IN	      B-NP	         O	              -	         O	         O	      B-A1	(S(NP(QP*
          least	       JJS	      I-NP	         O	              -	         O	         O	      I-A1	*
             11	        CD	      I-NP	         O	              -	         O	         O	      I-A1	*)
         others	       NNS	      E-NP	         O	              -	         O	         O	      E-A1	*)
           were	       VBD	      B-VP	         O	              -	         O	         O	         O	(VP*
        wounded	       VBN	      E-VP	         O	        wounded	         O	         O	       S-V	(VP*
             in	        IN	      S-PP	         O	              -	         O	         O	  B-AM-LOC	(PP*
      shootings	       NNS	      S-NP	         O	              -	         O	         O	  I-AM-LOC	(NP*))
        Tuesday	       NNP	      S-NP	         O	              -	         O	         O	  I-AM-LOC	(NP*)
         across	        IN	      S-PP	         O	              -	         O	         O	  I-AM-LOC	(PP*
            the	        DT	      B-NP	         O	              -	         O	         O	  I-AM-LOC	(NP(NP*
           city	        NN	      E-NP	         O	              -	         O	         O	  I-AM-LOC	*)
           ’s	        JJ	    S-ADJP	         O	              -	         O	         O	  I-AM-LOC	*
          South	       NNP	      B-NP	     S-LOC	              -	         O	         O	  I-AM-LOC	(ADJP*
            and	        CC	      I-NP	         O	              -	         O	         O	  I-AM-LOC	*
           West	       NNP	      I-NP	     S-LOC	              -	         O	         O	  I-AM-LOC	*)
          sides	       NNS	      E-NP	         O	              -	         O	         O	  E-AM-LOC	*)))))
              .	         .	         O	         O	              -	         O	         O	         O	*
        NEWLINE	       NNP	         O	     S-ORG	              -	         O	         O	         O	(NP*)))

           Most	       RBS	    B-ADVP	         O	              -	  B-AM-TMP	(S1(S(ADVP*
       recently	        RB	    E-ADVP	         O	              -	  E-AM-TMP	*)
              ,	         ,	         O	         O	              -	         O	*
            two	        CD	      B-NP	         O	              -	      B-A1	(NP*
       brothers	       NNS	      E-NP	         O	              -	      E-A1	*)
           were	       VBD	      B-VP	         O	              -	         O	(VP*
         killed	       VBN	      E-VP	         O	         killed	       S-V	(VP*
             in	        IN	      S-PP	         O	              -	  B-AM-LOC	(PP*
              a	        DT	      B-NP	         O	              -	  I-AM-LOC	(NP*
          Homan	       NNP	      I-NP	    B-MISC	              -	  I-AM-LOC	*
         Square	       NNP	      I-NP	    E-MISC	              -	  I-AM-LOC	*
   neighborhood	        NN	      I-NP	         O	              -	  I-AM-LOC	*
       shooting	        NN	      E-NP	         O	              -	  I-AM-LOC	*))
             on	        IN	      S-PP	         O	              -	  I-AM-LOC	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-LOC	(NP*
           West	       NNP	      I-NP	     B-LOC	              -	  I-AM-LOC	*
           Side	       NNP	      E-NP	     E-LOC	              -	  E-AM-LOC	*))))
              .	         .	         O	         O	              -	         O	*))

       Officers	       NNS	      S-NP	         O	              -	      S-A0	         O	      B-A0	         O	(S1(S(S(NP(NP*)
        Anthony	       NNP	      I-NP	     I-LOC	              -	      I-A2	      I-A1	*
       Hospital	       NNP	      E-NP	     E-LOC	              -	      E-A2	      I-A1	*))
             in	        IN	      S-PP	         O	              -	  B-AM-MNR	      I-A1	(PP*
           good	        JJ	      B-NP	         O	              -	  I-AM-MNR	      I-A1	(NP*
      condition	        NN	      E-NP	         O	              -	  E-AM-MNR	      E-A1	*))))
              ,	         ,	         O	         O	              -	         O	         O	*
         police	        NN	      S-NP	         O	              -	         O	      S-A0	(NP*)
           said	       VBD	      S-VP	         O	           said	         O	       S-V	(VP*))
              .	         .	         O	         O	              -	         O	         O	*
        NEWLINE	       NNP	         O	     S-ORG	              -	         O	       S-V	(NP*)))

          About	        IN	      B-NP	         O	              -	  B-AM-TMP	         O	         O	         O	      B-A1	(S1(S(S(NP*
           4:45	        CD	      I-NP	         O	              -	  I-AM-TMP	         O	         O	         O	      I-A1	*
           p.m.	        NN	      E-NP	         O	              -	  E-AM-TMP	         O	         O	         O	      I-A1	*)
              ,	         ,	         O	         O	              -	         O	         O	         O	         O	      I-A1	*
              a	        DT	      B-NP	         O	              -	      B-A0	         O	         O	      B-A0	      I-A1	(NP*
          clerk	        NN	      E-NP	         O	              -	      E-A0	         O	         O	      E-A0	      I-A1	*)
       wrestled	       VBD	      S-VP	         O	       wrestled	       S-V	         O	         O	         O	      I-A1	(VP*
              a	        DT	      B-NP	         O	              -	      B-A1	         O	         O	         O	      I-A1	(NP*
            gun	        NN	      E-NP	         O	              -	      E-A1	         O	         O	         O	      I-A1	*)
           away	        RB	    S-ADVP	         O	              -	  B-AM-DIR	         O	         O	         O	      I-A1	(ADVP*
           from	        IN	      S-PP	         O	              -	  I-AM-DIR	         O	         O	         O	      I-A1	(PP*
            two	        CD	      B-NP	         O	              -	  I-AM-DIR	         O	         O	         O	      I-A1	(NP(NP*
            men	       NNS	      E-NP	         O	              -	  I-AM-DIR	         O	         O	         O	      I-A1	*)
            who	        WP	      B-NP	         O	              -	  I-AM-DIR	         O	         O	         O	      I-A1	(PP(WHNP*)
            men	       NNS	      E-NP	         O	              -	  I-AM-DIR	      S-A0	      S-A0	      S-A0	      I-A1	(NP(NP*)
            who	        WP	      S-NP	         O	              -	  I-AM-DIR	    S-R-A0	    S-R-A0	    S-R-A0	      I-A1	(SBAR(WHNP*)
          tried	       VBD	      B-VP	         O	          tried	  I-AM-DIR	       S-V	         O	         O	      I-A1	(S(VP(VP*
             to	        TO	      I-VP	         O	              -	  I-AM-DIR	      B-A1	         O	         O	      I-A1	(S(VP*
            rob	        VB	      E-VP	         O	            rob	  I-AM-DIR	      I-A1	       S-V	         O	      I-A1	(VP*
            his	      PRP$	      B-NP	         O	              -	  I-AM-DIR	      I-A1	      B-A1	         O	      I-A1	(NP*
         Austin	       NNP	      I-NP	     S-ORG	              -	  I-AM-DIR	      I-A1	      I-A1	         O	      I-A1	*
   neighborhood	        NN	      I-NP	         O	              -	  I-AM-DIR	      I-A1	      I-A1	         O	      I-A1	*
          store	        NN	      E-NP	         O	              -	  E-AM-DIR	      E-A1	      E-A1	         O	      I-A1	*)))))
            and	        CC	         O	         O	              -	         O	         O	         O	         O	      I-A1	*
           then	        RB	         O	         O	              -	         O	         O	         O	  S-AM-TMP	      I-A1	(ADVP*)
           shot	       VBD	      S-VP	         O	           shot	         O	         O	         O	       S-V	      I-A1	(VP*
           them	       PRP	      S-NP	         O	              -	         O	         O	         O	      S-A1	      I-A1	(NP*)
         inside	        IN	      S-PP	         O	              -	         O	         O	         O	  B-AM-LOC	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	         O	         O	         O	  I-AM-LOC	      I-A1	(NP*
          small	        JJ	      I-NP	         O	              -	         O	         O	         O	  I-AM-LOC	      I-A1	*
       business	        NN	      E-NP	         O	              -	         O	         O	         O	  E-AM-LOC	      I-A1	*))
             in	        IN	      S-PP	         O	              -	         O	         O	         O	  B-AM-LOC	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	         O	         O	         O	  I-AM-LOC	      I-A1	(NP(NP*
           5800	        CD	      I-NP	         O	              -	         O	         O	         O	  I-AM-LOC	      I-A1	*
          block	        NN	      E-NP	         O	              -	         O	         O	         O	  I-AM-LOC	      I-A1	*)
             of	        IN	      S-PP	         O	              -	         O	         O	         O	  I-AM-LOC	      I-A1	(PP*
           West	       NNP	      B-NP	     B-LOC	              -	         O	         O	         O	  I-AM-LOC	      I-A1	(NP*
        Chicago	       NNP	      E-NP	     E-LOC	              -	         O	         O	         O	  E-AM-LOC	      E-A1	*)))))))))))))))
              ,	         ,	         O	         O	              -	         O	         O	         O	         O	         O	*
         police	        NN	      S-NP	         O	              -	         O	         O	         O	         O	      S-A0	(NP*)
           said	       VBD	      S-VP	         O	           said	         O	         O	         O	         O	       S-V	(VP*)
              .	         .	         O	         O	              -	         O	         O	         O	         O	         O	*))

            One	        CD	      S-NP	         O	              -	         O	      B-A1	      B-A1	(S1(S(NP(NP(NP*)
             of	        IN	      S-PP	         O	              -	         O	      I-A1	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	         O	      I-A1	      I-A1	(NP*
        alleged	       VBN	      I-NP	         O	        alleged	       S-V	      I-A1	      I-A1	*
        robbers	       NNS	      E-NP	         O	              -	      S-A1	      I-A1	      I-A1	*)))
              ,	         ,	         O	         O	              -	         O	      I-A1	      I-A1	*
             34	        CD	      S-NP	         O	              -	         O	      I-A1	      I-A1	(NP*)
              ,	         ,	         O	         O	              -	         O	      E-A1	      E-A1	*)
            was	       VBD	      B-VP	         O	              -	         O	         O	         O	(VP*
           shot	       VBN	      E-VP	         O	           shot	         O	       S-V	         O	(VP*
             in	        IN	      S-PP	         O	              -	         O	  B-AM-LOC	         O	(PP*
            the	        DT	      B-NP	         O	              -	         O	  I-AM-LOC	         O	(NP*
          torso	        NN	      E-NP	         O	              -	         O	  E-AM-LOC	         O	*))
            and	        CC	         O	         O	              -	         O	         O	         O	*
          taken	       VBN	      S-VP	         O	          taken	         O	         O	       S-V	(VP*
             to	        TO	      S-PP	         O	              -	         O	         O	      B-A2	(PP*
         Loyola	       NNP	      B-NP	     B-ORG	              -	         O	         O	      I-A2	(NP(NP*
     University	       NNP	      I-NP	     I-ORG	              -	         O	         O	      I-A2	*
        Medical	       NNP	      I-NP	     I-ORG	              -	         O	         O	      I-A2	*
         Center	       NNP	      E-NP	     E-ORG	              -	         O	         O	      E-A2	*)
             in	        IN	      S-PP	         O	              -	         O	         O	  B-AM-LOC	(PP*
        Maywood	       NNP	      S-NP	     S-LOC	              -	         O	         O	  E-AM-LOC	(NP*)))))))
              .	         .	         O	         O	              -	         O	         O	         O	*))

            The	        DT	      B-NP	         O	              -	      B-A1	      B-A1	(S1(S(NP(NP*
          other	        JJ	      I-NP	         O	              -	      I-A1	      I-A1	*
            man	        NN	      E-NP	         O	              -	      I-A1	      I-A1	*)
              ,	         ,	         O	         O	              -	      I-A1	      I-A1	*
             35	        CD	      S-NP	         O	              -	      I-A1	      I-A1	(NP*)
              ,	         ,	         O	         O	              -	      E-A1	      E-A1	*)
            was	       VBD	      B-VP	         O	              -	         O	         O	(VP*
           shot	       VBN	      E-VP	         O	           shot	       S-V	         O	(VP(VP*
             in	        IN	      S-PP	         O	              -	  B-AM-TMP	         O	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-TMP	         O	(NP*
          upper	        JJ	      I-NP	         O	              -	  I-AM-TMP	         O	*
            leg	        NN	      E-NP	         O	              -	  E-AM-TMP	         O	*)))
            and	        CC	         O	         O	              -	         O	         O	*
          taken	       VBN	      S-VP	         O	          taken	         O	       S-V	(VP*
             to	        TO	      S-PP	         O	              -	         O	      B-A2	(PP*
          Mount	       NNP	      B-NP	     B-LOC	              -	         O	      I-A2	(NP*
          Sinai	       NNP	      E-NP	     E-LOC	              -	         O	      E-A2	*)))))
              .	         .	         O	         O	              -	         O	         O	*))

           They	       PRP	      S-NP	         O	              -	      S-A1	(S1(S(S(NP*)
           were	       VBD	      S-VP	         O	              -	         O	(VP*
           both	        DT	      S-NP	         O	              -	         O	(NP(NP*)
         listed	       VBN	      S-VP	         O	         listed	       S-V	(VP*
             in	        IN	      S-PP	         O	              -	      B-A2	(PP*
       critical	        JJ	      B-NP	         O	              -	      I-A2	(NP*
      condition	        NN	      E-NP	         O	              -	      E-A2	*))))))
              .	         .	         O	         O	              -	         O	*
        NEWLINE	       NNP	         O	     S-ORG	              -	         O	(NP*)))

             At	        IN	      S-PP	         O	              -	         O	         O	  B-AM-TMP	      B-A1	(S1(S(PP(PP*
           4:26	        CD	      B-NP	         O	              -	         O	         O	  I-AM-TMP	      I-A1	(NP(NP*
           p.m.	        NN	      E-NP	         O	              -	         O	         O	  E-AM-TMP	      I-A1	*)
             in	        IN	      S-PP	         O	              -	         O	         O	  B-AM-LOC	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	         O	         O	  I-AM-LOC	      I-A1	(NP*
           West	       NNP	      I-NP	     B-LOC	              -	         O	         O	  I-AM-LOC	      I-A1	*
           Side	       NNP	      I-NP	     I-LOC	              -	         O	         O	  I-AM-LOC	      I-A1	*
       Lawndale	       NNP	      I-NP	     E-LOC	              -	         O	         O	  I-AM-LOC	      I-A1	*
   neighborhood	        NN	      E-NP	         O	              -	         O	         O	  E-AM-LOC	      I-A1	*))))
              ,	         ,	         O	         O	              -	         O	         O	         O	      I-A1	*
        someone	        NN	      S-NP	         O	              -	      B-A0	         O	      B-A0	      I-A1	(NP(NP(NP*)
             in	        IN	      S-PP	         O	              -	      I-A0	         O	      I-A0	      I-A1	(PP*
              a	        DT	      B-NP	         O	              -	      I-A0	         O	      I-A0	      I-A1	(NP*
           dark	        JJ	      I-NP	         O	              -	      I-A0	         O	      I-A0	      I-A1	*
      Chevrolet	       NNP	      I-NP	    S-MISC	              -	      I-A0	         O	      I-A0	      I-A1	*
          Cruze	       NNP	      E-NP	     S-PER	              -	      E-A0	         O	      E-A0	      I-A1	*)))
         pulled	       VBD	      S-VP	         O	         pulled	       S-V	         O	         O	      I-A1	(VP*
      alongside	        IN	      S-PP	         O	              -	      B-A1	         O	         O	      I-A1	(PP*
              a	        DT	      B-NP	         O	              -	      I-A1	      B-A0	      B-A0	      I-A1	(NP*
        23-year	        JJ	      I-NP	         O	              -	      I-A1	      I-A0	      I-A0	      I-A1	*
              -	         :	      I-NP	         O	              -	      I-A1	      I-A0	      I-A0	      I-A1	*
            old	        JJ	      I-NP	         O	              -	      I-A1	      I-A0	      I-A0	      I-A1	*
            man	        NN	      E-NP	         O	              -	      I-A1	      E-A0	      E-A0	      I-A1	*)))
            who	        WP	      S-NP	         O	              -	      I-A1	    S-R-A0	    S-R-A0	      I-A1	(SBAR(WHNP*)
            was	       VBD	      B-VP	         O	              -	      I-A1	         O	         O	      I-A1	(S(VP*
        driving	       VBG	      E-VP	         O	        driving	      I-A1	       S-V	         O	      I-A1	(S(VP(VP*
             in	        IN	      S-PP	         O	              -	      I-A1	  B-AM-LOC	         O	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	      I-A1	  I-AM-LOC	         O	      I-A1	(NP(NP*
           2700	        CD	      I-NP	         O	              -	      I-A1	  I-AM-LOC	         O	      I-A1	*
          block	        NN	      E-NP	         O	              -	      I-A1	  I-AM-LOC	         O	      I-A1	*)
             of	        IN	      S-PP	         O	              -	      I-A1	  I-AM-LOC	         O	      I-A1	(PP*
           West	       NNP	      B-NP	     B-LOC	              -	      I-A1	  I-AM-LOC	         O	      I-A1	(NP*
      Roosevelt	       NNP	      E-NP	     E-LOC	              -	      E-A1	  E-AM-LOC	         O	      I-A1	*)))))
            and	        CC	         O	         O	              -	         O	         O	         O	      I-A1	*
           shot	       VBD	      S-VP	         O	           shot	         O	         O	       S-V	      I-A1	(VP*
            him	       PRP	      S-NP	         O	              -	         O	         O	      S-A1	      I-A1	(NP*)
             in	        IN	      S-PP	         O	              -	         O	         O	      B-A2	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	         O	         O	      I-A2	      I-A1	(NP*
        forearm	        NN	      E-NP	         O	              -	         O	         O	      E-A2	      E-A1	*))))))))))
              ,	         ,	         O	         O	              -	         O	         O	         O	         O	*
         police	       NNS	      S-NP	         O	              -	         O	         O	         O	      S-A0	(NP*)
           said	       VBD	      S-VP	         O	           said	         O	         O	         O	       S-V	(VP*)
              .	         .	         O	         O	              -	         O	         O	         O	         O	*))

             He	       PRP	      S-NP	         O	              -	(S1(S(NP*)
            was	       VBD	      S-VP	         O	              -	(VP*
             in	        IN	      S-PP	         O	              -	(PP*
           good	        JJ	      B-NP	         O	              -	(NP(NP*
      condition	        NN	      E-NP	         O	              -	*)
             at	        IN	      S-PP	         O	              -	(PP*
          Saint	       NNP	      B-NP	     B-LOC	              -	(NP*
        Anthony	       NNP	      I-NP	     E-LOC	              -	*
              .	         .	      I-NP	         O	              -	*
        NEWLINE	       NNP	      E-NP	     S-ORG	              -	*)))))))

        Earlier	       JJR	      B-NP	         O	              -	  B-AM-TMP	(S1(S(NP*
        Tuesday	       NNP	      I-NP	         O	              -	  I-AM-TMP	*
      afternoon	        NN	      E-NP	         O	              -	  E-AM-TMP	*)
              ,	         ,	         O	         O	              -	         O	*
              a	        DT	      B-NP	         O	              -	      B-A1	(NP*
        32-year	        JJ	      I-NP	         O	              -	      I-A1	(ADJP*
              -	         :	      I-NP	         O	              -	      I-A1	*
            old	        JJ	      I-NP	         O	              -	      I-A1	*)
            man	        NN	      E-NP	         O	              -	      E-A1	*)
            was	       VBD	      B-VP	         O	              -	         O	(VP*
           shot	       VBN	      E-VP	         O	           shot	       S-V	(VP*
             in	        IN	      S-PP	         O	              -	  B-AM-LOC	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-LOC	(NP*
      Englewood	       NNP	      I-NP	     S-LOC	              -	  I-AM-LOC	*
   neighborhood	        NN	      E-NP	         O	              -	  E-AM-LOC	*))
             on	        IN	      S-PP	         O	              -	  B-AM-LOC	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-LOC	(NP*
          South	       NNP	      I-NP	     B-LOC	              -	  I-AM-LOC	*
           Side	       NNP	      E-NP	     E-LOC	              -	  E-AM-LOC	*))))
              .	         .	         O	         O	              -	         O	*))

             He	       PRP	      S-NP	         O	              -	      S-A0	         O	      B-A1	(S1(S(S(NP*)
            was	       VBD	      B-VP	         O	              -	         O	         O	      I-A1	(VP*
         riding	       VBG	      E-VP	         O	         riding	       S-V	         O	      I-A1	(VP*
             in	        IN	      S-PP	         O	              -	  B-AM-LOC	         O	      I-A1	(ADVP*)
              a	        DT	      B-NP	         O	              -	  I-AM-LOC	         O	      I-A1	(NP*
            car	        NN	      E-NP	         O	              -	  E-AM-LOC	         O	      I-A1	*)
          about	        IN	      B-NP	         O	              -	  B-AM-TMP	         O	      I-A1	(PP*
          12:50	        CD	      I-NP	         O	              -	  I-AM-TMP	         O	      I-A1	(NP*
           p.m.	        NN	      E-NP	         O	              -	  E-AM-TMP	         O	      I-A1	*))
             in	        IN	      S-PP	         O	              -	  B-AM-LOC	         O	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-LOC	         O	      I-A1	(NP(NP*
           6900	        CD	      I-NP	         O	              -	  I-AM-LOC	         O	      I-A1	*
          block	        NN	      E-NP	         O	              -	  I-AM-LOC	         O	      I-A1	*)
             of	        IN	      S-PP	         O	              -	  I-AM-LOC	         O	      I-A1	(PP*
          South	       NNP	      B-NP	     B-LOC	              -	  I-AM-LOC	         O	      I-A1	(NP*
      Wentworth	       NNP	      E-NP	     E-LOC	              -	  E-AM-LOC	         O	      I-A1	*))
           when	       WRB	    S-ADVP	         O	              -	  B-AM-TMP	         O	      I-A1	(SBAR(WHADVP*)
             he	       PRP	      S-NP	         O	              -	  I-AM-TMP	      S-A0	      I-A1	(S(NP*)
       suffered	       VBD	      S-VP	         O	       suffered	  I-AM-TMP	       S-V	      I-A1	(VP*
              a	        DT	      B-NP	         O	              -	  I-AM-TMP	      B-A1	      I-A1	(NP*
        gunshot	        NN	      I-NP	         O	              -	  I-AM-TMP	      I-A1	      I-A1	*
          wound	        NN	      E-NP	         O	              -	  I-AM-TMP	      I-A1	      I-A1	*)
             to	        TO	      S-PP	         O	              -	  I-AM-TMP	      I-A1	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-TMP	      I-A1	      I-A1	(NP*
       shoulder	        NN	      E-NP	         O	              -	  E-AM-TMP	      E-A1	      E-A1	*))))))))))
              ,	         ,	         O	         O	              -	         O	         O	         O	*
         police	       NNS	      S-NP	         O	              -	         O	         O	      S-A0	(NP*)
           said	       VBD	      S-VP	         O	           said	         O	         O	       S-V	(VP*)
              .	         .	         O	         O	              -	         O	         O	         O	*))

             An	        DT	      B-NP	         O	              -	      B-A0	         O	(S1(S(NP*
   acquaintance	        NN	      E-NP	         O	              -	      E-A0	         O	*)
           then	        RB	    S-ADVP	         O	              -	  S-AM-TMP	         O	(ADVP*)
          drove	       VBD	      S-VP	         O	          drove	       S-V	         O	(VP*
            him	       PRP	      S-NP	         O	              -	      S-A1	         O	(NP*)
             to	        TO	      S-PP	         O	              -	  B-AM-DIR	         O	(PP*
           71st	        CD	      B-NP	         O	              -	  I-AM-DIR	  B-AM-LOC	(NP(NP*
            and	        CC	      I-NP	         O	              -	  I-AM-DIR	  I-AM-LOC	*
       Jefferey	       NNP	      E-NP	     S-PER	              -	  I-AM-DIR	  E-AM-LOC	*)
              ,	         ,	         O	         O	              -	  I-AM-DIR	         O	*
          where	       WRB	    S-ADVP	         O	              -	  I-AM-DIR	S-R-AM-LOC	(SBAR(WHADVP*)
             he	       PRP	      S-NP	         O	              -	  I-AM-DIR	      S-A0	(S(NP*)
         called	       VBD	      S-VP	         O	         called	  I-AM-DIR	       S-V	(VP*
         police	        NN	      S-NP	         O	              -	  E-AM-DIR	      S-A2	(S(NP*))))))))
              .	         .	         O	         O	              -	         O	         O	*))

            The	        DT	      B-NP	         O	              -	      B-A1	(S1(S(NP*
            man	        NN	      E-NP	         O	              -	      E-A1	*)
            was	       VBD	      B-VP	         O	              -	         O	(VP*
          taken	       VBN	      E-VP	         O	          taken	       S-V	(VP*
             to	        TO	      S-PP	         O	              -	  B-AM-DIR	(PP*
              a	        DT	      B-NP	         O	              -	  I-AM-DIR	(NP*
       hospital	        NN	      E-NP	         O	              -	  I-AM-DIR	*))
             in	        IN	      S-PP	         O	              -	  I-AM-DIR	(PP*
           good	        JJ	      B-NP	         O	              -	  I-AM-DIR	(NP*
      condition	        NN	      E-NP	         O	              -	  E-AM-DIR	*))))
              .	         .	         O	         O	              -	         O	*
        NEWLINE	       NNP	         O	     S-ORG	              -	      S-A1	(NP*)))

          About	        IN	      B-NP	         O	              -	  B-AM-TMP	         O	         O	         O	(S1(S(NP(NP*
          12:30	        CD	      I-NP	         O	              -	  I-AM-TMP	         O	         O	         O	*
           p.m.	        NN	      E-NP	         O	              -	  E-AM-TMP	         O	         O	         O	*)
              ,	         ,	         O	         O	              -	         O	         O	         O	         O	*
        another	        DT	      B-NP	         O	              -	      B-A0	         O	         O	         O	(NP*
        32-year	        JJ	      I-NP	         O	              -	      I-A0	         O	         O	         O	(ADJP*
              -	         :	      I-NP	         O	              -	      I-A0	         O	         O	         O	*
            old	        JJ	      I-NP	         O	              -	      I-A0	         O	         O	         O	*)
            man	        NN	      E-NP	         O	              -	      E-A0	         O	         O	         O	*))
            was	       VBD	      B-VP	         O	              -	         O	         O	         O	         O	(VP*
        driving	       VBG	      E-VP	         O	        driving	       S-V	         O	         O	         O	(VP(VP*
             in	        IN	      S-PP	         O	              -	  B-AM-LOC	         O	         O	         O	(PP*
        Chatham	       NNP	      S-NP	     S-LOC	              -	  E-AM-LOC	         O	         O	         O	(NP*))
           when	       WRB	    S-ADVP	         O	              -	  B-AM-TMP	         O	         O	         O	(SBAR(WHADVP*)
             he	       PRP	      S-NP	         O	              -	  I-AM-TMP	      S-A0	         O	         O	(S(NP*)
          heard	       VBD	      S-VP	         O	          heard	  I-AM-TMP	       S-V	         O	         O	(VP*
        gunfire	        NN	      S-NP	         O	              -	  I-AM-TMP	      S-A1	         O	         O	(NP(NP*)
           near	        IN	      S-PP	         O	              -	  I-AM-TMP	  B-AM-LOC	         O	         O	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-TMP	  I-AM-LOC	         O	         O	(NP(NP*
   intersection	        NN	      E-NP	         O	              -	  I-AM-TMP	  I-AM-LOC	         O	         O	*)
             of	        IN	      S-PP	         O	              -	  I-AM-TMP	  I-AM-LOC	         O	         O	(PP*
           79th	        JJ	      B-NP	         O	              -	  I-AM-TMP	  I-AM-LOC	         O	         O	(NP(NP*
         Street	       NNP	      E-NP	         O	              -	  I-AM-TMP	  I-AM-LOC	         O	         O	*)
            and	        CC	         O	         O	              -	  I-AM-TMP	  I-AM-LOC	         O	         O	*
           King	       NNP	      B-NP	         O	              -	  I-AM-TMP	  I-AM-LOC	         O	         O	(NP*
          Drive	       NNP	      E-NP	         O	              -	  E-AM-TMP	  E-AM-LOC	         O	         O	*))))))))))
              ,	         ,	         O	         O	              -	         O	         O	         O	         O	*
            and	        CC	         O	         O	              -	         O	         O	         O	         O	*
       realized	       VBD	      S-VP	         O	       realized	         O	         O	       S-V	         O	(VP*
         he’d	        NN	      S-NP	         O	              -	         O	         O	      B-A1	      S-A1	(SBAR(S(NP*)
           been	       VBN	      B-VP	         O	              -	         O	         O	      I-A1	         O	(VP*
           shot	       VBN	      E-VP	         O	           shot	         O	         O	      I-A1	       S-V	(VP*
             in	        IN	      S-PP	         O	              -	         O	         O	      I-A1	  B-AM-LOC	(PP*
            the	        DT	      B-NP	         O	              -	         O	         O	      I-A1	  I-AM-LOC	(NP*
         armpit	        NN	      E-NP	         O	              -	         O	         O	      E-A1	  E-AM-LOC	*)))))))))
              .	         .	         O	         O	              -	         O	         O	         O	         O	*))

            His	      PRP$	      B-NP	         O	              -	      B-A1	      B-A1	(S1(S(S(S(NP*
      condition	        NN	      E-NP	         O	              -	      E-A1	      I-A1	*)
            was	       VBD	      B-VP	         O	              -	         O	      I-A1	(VP*
     stabilized	       VBN	      E-VP	         O	     stabilized	       S-V	      I-A1	(VP*
             at	        IN	      S-PP	         O	              -	  B-AM-LOC	      I-A1	(PP*
   Northwestern	       NNP	      B-NP	     B-LOC	              -	  I-AM-LOC	      I-A1	(NP*
       Memorial	       NNP	      I-NP	     I-LOC	              -	  I-AM-LOC	      I-A1	*
       Hospital	       NNP	      E-NP	     E-LOC	              -	  E-AM-LOC	      E-A1	*)))))
              ,	         ,	         O	         O	              -	         O	         O	*
         police	        NN	      S-NP	         O	              -	         O	      S-A0	(NP*)
           said	       VBD	      S-VP	         O	           said	         O	       S-V	(VP*))
              .	         .	         O	         O	              -	         O	         O	*
        NEWLINE	       NNP	         O	     S-ORG	              -	         O	       S-V	(NP*)))

        Tuesday	       NNP	      B-NP	         O	              -	      B-A1	         O	         O	(S1(S(NP*
           ’s	        JJ	      I-NP	         O	              -	      I-A1	         O	         O	*
          first	        JJ	      I-NP	         O	              -	      I-A1	         O	         O	*
       shooting	        NN	      E-NP	         O	              -	      E-A1	         O	         O	*)
