     2017-03-17	        CD	      S-NP	         O	              -	(S1(NP*))

         Second	        JJ	      B-NP	         O	              -	      B-A1	         O	      B-A0	(S1(X(S(NP(NP*
            man	        NN	      E-NP	         O	              -	      E-A1	         O	      I-A0	*)
       arrested	       VBN	      S-VP	         O	       arrested	       S-V	         O	      I-A0	(VP*
             in	        IN	      S-PP	         O	              -	  B-AM-LOC	         O	      I-A0	(PP*
        Trenton	       NNP	      B-NP	     S-LOC	              -	  I-AM-LOC	         O	      I-A0	(NP*
       shooting	        NN	      E-NP	         O	              -	  I-AM-LOC	         O	      I-A0	*))
           that	       WDT	      S-NP	         O	              -	  I-AM-LOC	    S-R-A0	      I-A0	(SBAR(WHNP*)
        wounded	       VBD	      B-VP	         O	        wounded	  I-AM-LOC	       S-V	      I-A0	(S(VP*
        15-year	        JJ	      E-VP	         O	              -	  I-AM-LOC	      B-A1	      I-A0	(ADJP*
              -	         :	         O	         O	              -	  I-AM-LOC	      I-A1	      I-A0	*
            old	        JJ	         O	         O	              -	  E-AM-LOC	      E-A1	      E-A0	*))))))
          leads	       VBZ	      S-VP	         O	          leads	         O	         O	       S-V	(VP*
            the	        DT	      B-NP	         O	              -	         O	         O	      B-A1	(NP*
          March	       NNP	      I-NP	         O	              -	         O	         O	      I-A1	*
             17	        CD	      I-NP	         O	              -	         O	         O	      I-A1	*)))
              ,	         ,	      I-NP	         O	              -	         O	         O	      I-A1	*
           2017	        CD	      I-NP	         O	              -	         O	         O	      I-A1	(NP*
         Police	       NNP	      I-NP	         O	              -	         O	         O	      I-A1	*
        Blotter	       NNP	      E-NP	     S-PER	              -	         O	         O	      E-A1	*)))

            The	        DT	      B-NP	         O	              -	         O	      B-A1	      B-A1	         O	      B-A1	(S1(S(NP*
      following	       VBG	      I-NP	         O	      following	       S-V	      I-A1	      I-A1	         O	      I-A1	*
    information	        NN	      E-NP	         O	              -	      S-A1	      E-A1	      I-A1	         O	      I-A1	*)
            was	       VBD	      B-VP	         O	              -	         O	         O	      I-A1	         O	      I-A1	*
       provided	       VBN	      E-VP	         O	       provided	         O	       S-V	      I-A1	         O	      I-A1	*
             by	        IN	      S-PP	         O	              -	         O	      B-A0	      I-A1	         O	      I-A1	(PP*
         police	       NNS	      S-NP	         O	              -	         O	      E-A0	      E-A1	         O	      I-A1	(NP*))
              ,	         ,	         O	         O	              -	         O	         O	         O	         O	      I-A1	*
         unless	        IN	    S-SBAR	         O	              -	         O	  B-AM-ADV	  B-AM-ADV	         O	      I-A1	*
      otherwise	        RB	      B-VP	         O	              -	         O	  I-AM-ADV	  E-AM-ADV	         O	      I-A1	(ADVP*)
          noted	       VBN	      E-VP	         O	          noted	         O	  E-AM-ADV	       S-V	         O	      I-A1	*
              :	         :	         O	         O	              -	         O	         O	         O	         O	      I-A1	*
        NEWLINE	       NNP	      B-NP	    B-MISC	              -	         O	         O	      B-A0	         O	      I-A1	(NP*
        Trenton	       NNP	      I-NP	    I-MISC	              -	         O	         O	      I-A0	         O	      I-A1	*
        NEWLINE	       NNP	      I-NP	    E-MISC	              -	         O	         O	      I-A0	         O	      I-A1	*
       Shooting	       NNP	      I-NP	         O	              -	         O	         O	      I-A0	         O	      I-A1	*
         arrest	        NN	      E-NP	         O	              -	         O	         O	      I-A0	         O	      I-A1	*)
              :	         :	         O	         O	              -	         O	         O	      I-A0	         O	      I-A1	*
       Altyreek	       NNP	      B-NP	     B-PER	              -	         O	         O	      I-A0	      B-A1	      I-A1	(S(NP(NP(NP*
             K.	       NNP	      I-NP	     I-PER	              -	         O	         O	      I-A0	      I-A1	      I-A1	*
        Crawley	       NNP	      E-NP	     E-PER	              -	         O	         O	      I-A0	      I-A1	      I-A1	*)
              ,	         ,	         O	         O	              -	         O	         O	      I-A0	      I-A1	      I-A1	*
             19	        CD	      S-NP	         O	              -	         O	         O	      I-A0	      I-A1	      I-A1	(NP*)
              ,	         ,	         O	         O	              -	         O	         O	      I-A0	      I-A1	      I-A1	*)
             of	        IN	      S-PP	         O	              -	         O	         O	      I-A0	      I-A1	      I-A1	(PP*
        Trenton	       NNP	      S-NP	     S-LOC	              -	         O	         O	      I-A0	      E-A1	      I-A1	(NP*)))
            was	       VBD	      B-VP	         O	              -	         O	         O	      I-A0	         O	      I-A1	(VP*
       arrested	       VBN	      E-VP	         O	       arrested	         O	         O	      I-A0	       S-V	      I-A1	(VP*
             in	        IN	      S-PP	         O	              -	         O	         O	      I-A0	  B-AM-LOC	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	         O	         O	      I-A0	  I-AM-LOC	      I-A1	(NP(NP*
          first	        JJ	      I-NP	         O	              -	         O	         O	      I-A0	  I-AM-LOC	      I-A1	*
          block	        NN	      E-NP	         O	              -	         O	         O	      I-A0	  I-AM-LOC	      I-A1	*)
             of	        IN	      S-PP	         O	              -	         O	         O	      I-A0	  I-AM-LOC	      I-A1	(PP*
        Reading	       NNP	      B-NP	     B-LOC	              -	         O	         O	      I-A0	  I-AM-LOC	      I-A1	(NP*
         Avenue	       NNP	      E-NP	     E-LOC	              -	         O	         O	      I-A0	  E-AM-LOC	      I-A1	*))
             on	        IN	      S-PP	         O	              -	         O	         O	      I-A0	  B-AM-TMP	      I-A1	(PP*
       Thursday	       NNP	      S-NP	         O	              -	         O	         O	      I-A0	  E-AM-TMP	      I-A1	(NP*))))
             in	        IN	      S-PP	         O	              -	         O	         O	      I-A0	  B-AM-ADV	      I-A1	(PP*
     connection	        NN	      S-NP	         O	              -	         O	         O	      I-A0	  I-AM-ADV	      I-A1	(NP(NP*)
           with	        IN	      S-PP	         O	              -	         O	         O	      I-A0	  I-AM-ADV	      I-A1	(PP*
              a	        DT	      B-NP	         O	              -	         O	         O	      I-A0	  I-AM-ADV	      I-A1	(NP*
          March	       NNP	      I-NP	         O	              -	         O	         O	      I-A0	  I-AM-ADV	      I-A1	*
              7	        CD	      I-NP	         O	              -	         O	         O	      I-A0	  I-AM-ADV	      I-A1	*
       shooting	        NN	      E-NP	         O	              -	         O	         O	      I-A0	  I-AM-ADV	      I-A1	*))
             on	        IN	      S-PP	         O	              -	         O	         O	      I-A0	  I-AM-ADV	      I-A1	(PP*
         Spring	       NNP	      B-NP	     B-LOC	              -	         O	         O	      I-A0	  I-AM-ADV	      I-A1	(NP*
         Street	       NNP	      E-NP	     E-LOC	              -	         O	         O	      E-A0	  E-AM-ADV	      E-A1	*)))))))
              ,	         ,	         O	         O	              -	         O	         O	         O	         O	         O	*
         police	        NN	      S-NP	         O	              -	         O	         O	         O	         O	      S-A0	(NP*)
           said	       VBD	      S-VP	         O	           said	         O	         O	         O	         O	       S-V	(VP*)
              .	         .	         O	         O	              -	         O	         O	         O	         O	         O	*))

        Stephen	       NNP	      B-NP	     B-PER	              -	      B-A0	         O	(S1(S(NP*
           with	        IN	      S-PP	         O	              -	         O	      B-A1	         O	         O	         O	(PP*
            the	        DT	      B-NP	         O	              -	         O	      I-A1	      B-A0	         O	         O	(NP*
         victim	        NN	      E-NP	         O	              -	         O	      I-A1	      E-A0	         O	         O	*))
            who	        WP	      S-NP	         O	              -	         O	      I-A1	    S-R-A0	         O	         O	(SBAR(WHNP*)
           told	       VBD	      S-VP	         O	           told	         O	      I-A1	       S-V	         O	         O	(S(VP*
         police	        NN	      S-NP	         O	              -	         O	      I-A1	      S-A2	         O	         O	(NP*)
           that	        IN	    S-SBAR	         O	              -	         O	      I-A1	      B-A1	         O	         O	(SBAR(WHNP*)
          Mikos	       NNP	      S-NP	     S-PER	              -	         O	      I-A1	      I-A1	      S-A0	      S-A0	(S(NP*)
      allegedly	        RB	    S-ADVP	         O	              -	         O	      I-A1	      I-A1	  S-AM-ADV	         O	(ADVP*)
         struck	       VBD	      S-VP	         O	         struck	         O	      I-A1	      I-A1	       S-V	         O	(VP(VP*
            her	       PRP	      S-NP	         O	              -	         O	      I-A1	      I-A1	      S-A1	         O	(NP*)
             in	        IN	      S-PP	         O	              -	         O	      I-A1	      I-A1	  B-AM-LOC	         O	(PP*
            the	        DT	      B-NP	         O	              -	         O	      I-A1	      I-A1	  I-AM-LOC	         O	(NP*
           face	        NN	      E-NP	         O	              -	         O	      I-A1	      I-A1	  E-AM-LOC	         O	*)))
            and	        CC	         O	         O	              -	         O	      I-A1	      I-A1	         O	         O	*
      scratched	       VBD	      S-VP	         O	      scratched	         O	      I-A1	      I-A1	         O	       S-V	(VP*
            her	       PRP	      S-NP	         O	              -	         O	      E-A1	      E-A1	         O	      S-A1	(NP*))))))))))))))
              .	         .	         O	         O	              -	         O	         O	         O	         O	         O	*))

         Police	       NNS	      S-NP	         O	              -	      S-A0	(S1(S(NP*)
           said	       VBD	      S-VP	         O	           said	       S-V	(VP*
           that	        IN	    S-SBAR	         O	              -	      B-A1	(SBAR*
          there	        EX	      S-NP	         O	              -	      I-A1	(S(NP*)
           were	       VBD	      S-VP	         O	              -	      I-A1	(VP*
        visible	        JJ	      B-NP	         O	              -	      I-A1	(NP(NP*
          signs	       NNS	      E-NP	         O	              -	      I-A1	*)
             of	        IN	      S-PP	         O	              -	      I-A1	(PP*
         injury	        NN	      S-NP	         O	              -	      E-A1	(NP*)))))))
              .	         .	         O	         O	              -	         O	*))

   Additionally	        RB	    S-ADVP	         O	              -	         O	         O	(S1(SINV(S(VP(ADVP*)
          Mikos	       VBZ	      S-VP	     S-PER	              -	         O	         O	*
            bit	        NN	      B-NP	         O	              -	         O	         O	*
              a	        DT	      I-NP	         O	              -	         O	         O	(NP(NP*
            man	        NN	      E-NP	         O	              -	         O	         O	*)
            who	        WP	      S-NP	         O	              -	         O	         O	(SBAR(WHNP*)
            was	       VBD	      S-VP	         O	              -	         O	         O	(S(VP*
             at	        IN	      S-PP	         O	              -	         O	         O	(PP*
            the	        DT	      B-NP	         O	              -	      B-A0	         O	(NP*
      residence	        NN	      E-NP	         O	              -	      E-A0	         O	*))
           that	       WDT	      S-NP	         O	              -	    S-R-A0	         O	(SBAR(WHNP*)
            had	       VBD	      B-VP	         O	              -	         O	         O	(S(VP*
     restrained	       VBN	      E-VP	         O	     restrained	       S-V	         O	(VP*
            him	       PRP	      S-NP	         O	              -	      S-A1	         O	(NP*)
          until	        IN	    S-SBAR	         O	              -	  B-AM-TMP	         O	(SBAR*
         police	        NN	      S-NP	         O	              -	  I-AM-TMP	      S-A1	(S(NP*)
          could	        MD	      B-VP	         O	              -	  I-AM-TMP	  S-AM-MOD	(VP*
         arrive	        VB	      E-VP	         O	         arrive	  E-AM-TMP	       S-V	(VP*))))))))))))))
              .	         .	         O	         O	              -	         O	         O	*))

         Police	       NNP	      S-NP	         O	              -	      S-A0	         O	(S1(S(NP*)
           also	        RB	    S-ADVP	         O	              -	  S-AM-DIS	         O	(ADVP*)
          noted	       VBD	      S-VP	         O	          noted	       S-V	         O	(VP(VP*
           that	        IN	    S-SBAR	         O	              -	      B-A1	         O	(SBAR*
            two	        CD	      B-NP	         O	              -	      I-A1	      B-A0	(S(NP*
       children	       NNS	      E-NP	         O	              -	      I-A1	      E-A0	*)
           were	       VBD	      S-VP	         O	              -	      I-A1	         O	(VP*
        present	        JJ	    S-ADJP	         O	              -	      E-A1	         O	(ADJP*)))))
            and	        CC	         O	         O	              -	         O	         O	*
       observed	       VBD	      S-VP	         O	       observed	         O	       S-V	(VP*
            the	        DT	      B-NP	         O	              -	         O	      B-A1	(NP*
       incident	        NN	      E-NP	         O	              -	         O	      E-A1	*)))
              .	         .	         O	         O	              -	         O	         O	*))

          Mikos	       NNS	      S-NP	     S-PER	              -	      S-A1	      S-A1	(S1(S(NP*)
            was	       VBD	      B-VP	         O	              -	         O	         O	(VP(VP*
          taken	       VBN	      E-VP	         O	          taken	       S-V	         O	(VP*
           into	        IN	      S-PP	         O	              -	      B-A2	         O	(PP*
        custody	        NN	      S-NP	         O	              -	      E-A2	         O	(NP*))))
            and	        CC	         O	         O	              -	         O	         O	*
            was	       VBD	      B-VP	         O	              -	         O	         O	(VP*
        charged	       VBN	      E-VP	         O	        charged	         O	       S-V	(VP*
           with	        IN	      S-PP	         O	              -	         O	      B-A2	(PP*
         simple	        JJ	      B-NP	         O	              -	         O	      I-A2	(NP*
        assault	        NN	      E-NP	         O	              -	         O	      I-A2	*))
      according	       VBG	      S-PP	         O	              -	         O	      I-A2	(PP*
             to	        TO	      S-PP	         O	              -	         O	      I-A2	(PP*
         police	        NN	      B-NP	         O	              -	         O	      I-A2	(NP*
        records	       NNS	      E-NP	         O	              -	         O	      E-A2	*))))))
              .	         .	         O	         O	              -	         O	         O	*
        NEWLINE	       NNP	         O	     S-ORG	              -	         O	         O	(NP*)))

       Florence	       NNP	      B-NP	     S-LOC	              -	(S1(NP*
        NEWLINE	       NNP	      I-NP	         O	              -	*
          Drugs	      NNPS	      E-NP	         O	              -	*
              :	         :	         O	         O	              -	*))

         Police	       NNS	      S-NP	         O	              -	      S-A0	         O	(S1(S(NP*)
           said	       VBD	      S-VP	         O	           said	       S-V	         O	(VP*
           that	        IN	    S-SBAR	         O	              -	      B-A1	         O	(SBAR*
             on	        IN	      S-PP	         O	              -	      I-A1	  B-AM-TMP	(S(PP*
          March	       NNP	      B-NP	         O	              -	      I-A1	  I-AM-TMP	(NP*
             11	        CD	      E-NP	         O	              -	      I-A1	  I-AM-TMP	*))
             at	        IN	      S-PP	         O	              -	      I-A1	  I-AM-TMP	(PP*
           2:02	        CD	      B-NP	         O	              -	      I-A1	  I-AM-TMP	(NP*
           p.m.	        NN	      E-NP	         O	              -	      I-A1	  E-AM-TMP	*))
              ,	         ,	         O	         O	              -	      I-A1	         O	*
             an	        DT	      B-NP	         O	              -	      I-A1	      B-A0	(NP*
        officer	        NN	      E-NP	         O	              -	      I-A1	      E-A0	*)
      conducted	       VBD	      S-VP	         O	      conducted	      I-A1	       S-V	(VP*
              a	        DT	      B-NP	         O	              -	      I-A1	      B-A1	(NP*
          motor	        NN	      I-NP	         O	              -	      I-A1	      I-A1	*
        vehicle	        NN	      I-NP	         O	              -	      I-A1	      I-A1	*
           stop	        NN	      E-NP	         O	              -	      I-A1	      I-A1	*)
             in	        IN	      S-PP	         O	              -	      I-A1	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	      I-A1	      I-A1	(NP(NP*
        parking	        NN	      I-NP	         O	              -	      I-A1	      I-A1	*
            lot	        NN	      E-NP	         O	              -	      I-A1	      I-A1	*)
             of	        IN	      S-PP	         O	              -	      I-A1	      I-A1	(PP*
            the	        DT	      B-NP	         O	              -	      I-A1	      I-A1	(NP*
          Route	       NNP	      E-NP	         O	              -	      I-A1	      I-A1	*
            130	        CD	      B-NP	         O	              -	      I-A1	      I-A1	*
           Wawa	       NNP	      E-NP	     S-LOC	              -	      E-A1	      E-A1	*))))))))
              .	         .	         O	         O	              -	         O	         O	*))

         Police	       NNS	      S-NP	         O	              -	      S-A0	         O	         O	(S1(S(NP*)
           said	       VBD	      S-VP	         O	           said	       S-V	         O	         O	(VP*
           they	       PRP	      S-NP	         O	              -	      B-A1	      S-A0	         O	(SBAR(S(NP*)
       observed	       VBD	      S-VP	         O	       observed	      I-A1	       S-V	         O	*
      suspected	       VBN	      B-NP	         O	      suspected	      I-A1	      B-A1	       S-V	(VP*
         heroin	        NN	      E-NP	         O	              -	      I-A1	      E-A1	      S-A1	(NP(NP*)
             in	        IN	      S-PP	         O	              -	      I-A1	  B-AM-LOC	         O	(PP*
        Beverly	       NNP	      B-NP	     S-ORG	              -	      I-A1	  I-AM-LOC	         O	(NP*
       resident	        NN	      I-NP	         O	              -	      I-A1	  I-AM-LOC	         O	*
      Sylvester	       NNP	      I-NP	     B-PER	              -	      I-A1	  I-AM-LOC	         O	*
       Davis’	       NNP	      I-NP	     E-PER	              -	      I-A1	  I-AM-LOC	         O	*
        vehicle	        NN	      E-NP	         O	              -	      E-A1	  E-AM-LOC	         O	*)))))))
              .	         .	         O	         O	              -	         O	         O	         O	*))

         Police	       NNS	      S-NP	         O	              -	      S-A0	      S-A0	(S1(S(NP*)
          found	       VBD	      S-VP	         O	          found	       S-V	         O	(VP*
     additional	        JJ	      B-NP	         O	              -	      B-A1	         O	(NP*
         heroin	        NN	      E-NP	         O	              -	      I-A1	         O	*)
             on	        IN	      S-PP	         O	              -	      I-A1	         O	(PP(PP*
            his	      PRP$	      B-NP	         O	              -	      I-A1	         O	(NP*
         person	        NN	      E-NP	         O	              -	      I-A1	         O	*))
            and	        CC	         O	         O	              -	      I-A1	         O	*
             in	        IN	      S-PP	         O	              -	      I-A1	         O	(PP*
            the	        DT	      B-NP	         O	              -	      I-A1	         O	(NP*
        vehicle	        NN	      E-NP	         O	              -	      E-A1	         O	*)))
          after	        IN	      S-PP	         O	              -	  B-AM-TMP	         O	(PP*
         taking	       VBG	      S-VP	         O	         taking	  I-AM-TMP	       S-V	(S(VP*
          Davis	       NNP	      S-NP	     S-PER	              -	  I-AM-TMP	      S-A1	(NP*)
           into	        IN	      S-PP	         O	              -	  I-AM-TMP	      B-A2	(PP*
        custody	        NN	      S-NP	         O	              -	  E-AM-TMP	      E-A2	(NP*))))))
              .	         .	         O	         O	              -	         O	         O	*))

             He	       PRP	      S-NP	         O	              -	      S-A1	      S-A1	         O	(S1(S(NP*)
            was	       VBD	      B-VP	         O	              -	         O	         O	         O	(VP*
   subsequently	        RB	      I-VP	         O	              -	  S-AM-TMP	  S-AM-TMP	         O	(ADVP*)
      processed	       VBN	      E-VP	         O	      processed	       S-V	         O	         O	(VP*
            and	        CC	         O	         O	              -	         O	         O	         O	*
        charged	       VBN	      S-VP	         O	        charged	         O	       S-V	         O	*
           with	        IN	      S-PP	         O	              -	  B-AM-MNR	      B-A2	         O	(PP*
     possession	        NN	      S-NP	         O	              -	  I-AM-MNR	      I-A2	         O	(NP(NP*)
             of	        IN	      S-PP	         O	              -	  I-AM-MNR	      I-A2	         O	(PP*
              a	        DT	      B-NP	         O	              -	  I-AM-MNR	      I-A2	         O	(NP(NP*
     controlled	       VBN	      I-NP	         O	     controlled	  I-AM-MNR	      I-A2	       S-V	*
      dangerous	        JJ	      I-NP	         O	              -	  I-AM-MNR	      I-A2	      B-A1	*
      substance	        NN	      E-NP	         O	              -	  I-AM-MNR	      I-A2	      E-A1	*)
              ,	         ,	         O	         O	              -	  I-AM-MNR	      I-A2	         O	*
     possession	        NN	      S-NP	         O	              -	  I-AM-MNR	      I-A2	         O	(NP(NP*)
             of	        IN	      S-PP	         O	              -	  I-AM-MNR	      I-A2	         O	(PP*
           drug	        NN	      B-NP	         O	              -	  I-AM-MNR	      I-A2	         O	(NP(NP*
  paraphernalia	       NNS	      E-NP	         O	              -	  I-AM-MNR	      I-A2	         O	*)
            and	        CC	         O	         O	              -	  I-AM-MNR	      I-A2	         O	*
        several	        JJ	      B-NP	         O	              -	  I-AM-MNR	      I-A2	         O	(NP*
          motor	        NN	      I-NP	         O	              -	  I-AM-MNR	      I-A2	         O	*
        vehicle	        NN	      I-NP	         O	              -	  I-AM-MNR	      I-A2	         O	*
      summonses	       NNS	      E-NP	         O	              -	  E-AM-MNR	      E-A2	         O	*))))))))))
              .	         .	         O	         O	              -	         O	         O	         O	*))

   Additionally	        RB	    S-ADVP	         O	              -	  S-AM-DIS	(S1(S(ADVP*)
              ,	         ,	         O	         O	              -	         O	*
          Davis	       NNP	      S-NP	     S-PER	              -	      S-A0	(NP*)
            had	       VBD	      S-VP	         O	            had	       S-V	(VP*
    outstanding	        JJ	      B-NP	         O	              -	      B-A1	(NP*
       warrants	       NNS	      E-NP	         O	              -	      I-A1	*)
            for	        IN	      S-PP	         O	              -	      I-A1	(PP*
            his	      PRP$	      B-NP	         O	              -	      I-A1	(NP(NP*
         arrest	        NN	      E-NP	         O	              -	      I-A1	*)
           from	        IN	      S-PP	         O	              -	      I-A1	(PP*
         Camden	       NNP	      B-NP	     S-ORG	              -	      I-A1	(NP*
              ,	         ,	      I-NP	         O	              -	      I-A1	*
     Bordentown	       NNP	      I-NP	     S-ORG	              -	      I-A1	*
            and	        CC	      I-NP	         O	              -	      I-A1	*
    Cinnaminson	       NNP	      E-NP	     S-LOC	              -	      E-A1	*)))))
              .	         .	         O	         O	              -	         O	*))

          Davis	       NNP	      S-NP	     S-PER	              -	      S-A1	      B-A1	(S1(S(NP*)
            was	       VBD	      B-VP	         O	              -	         O	      I-A1	(VP*
           then	        RB	      I-VP	         O	              -	  S-AM-TMP	      I-A1	(ADVP*)
    transported	       VBN	      E-VP	         O	    transported	       S-V	      I-A1	(VP*
             to	        TO	      S-PP	         O	              -	      B-A4	      I-A1	(PP*
     Burlington	       NNP	      B-NP	     B-LOC	              -	      I-A4	      I-A1	(NP*
         County	       NNP	      I-NP	     I-LOC	              -	      I-A4	      I-A1	*
           Jail	       NNP	      E-NP	     E-LOC	              -	      E-A4	      E-A1	*
              ,	         ,	         O	         O	              -	         O	         O	*
         police	        NN	      S-NP	         O	              -	         O	      S-A0	*))))
           said	       VBD	      S-VP	         O	           said	         O	       S-V	(VP*)
              .	         .	         O	         O	              -	         O	         O	*))

